parent_product_id,review_count,review_text_count
b000bd6bd6,1,1
b000bd6c2g,1,1
b000bd6ck8,1,1
b000bd6co4,1,1
b000bd6coy,1,1
b000bd6d0m,1,1
b000bd6dno,5,5
b000bd8jp4,1,1
b000bd8jrw,1,1
b000bd8k5s,1,1
b000bd8knk,1,1
b000bd8l70,2,2
b000bd8l7u,1,1
b000bd8lrk,3,3
b000bd8lru,1,1
b000bd8lso,2,2
b000bd8mc4,3,3
b000bd8mfq,5,5
b000bd8mh4,1,1
b000bd8n0k,1,1
b000bd8n0u,6,6
b000bd8n8w,2,2
b000bd8nuk,1,1
b000bd8o3g,2,2
b000bdb4yc,1,1
b000bdb54g,1,1
b000bdb672,1,1
b000bdb6ao,1,1
b000bdb7r6,1,1
b000bdb7to,1,1
b000bdb7u8,4,4
b000bdb7zs,1,1
b000bdb87u,1,1
b000bdb8de,1,1
b000bdb8ei,1,1
b000bdb8rk,1,1
b000bdb8t8,1,1
b000bdb92o,1,1
b000bf39xy,2,2
b000bf42l2,4,4
b000bf5gd0,1,1
b000bfl8xc,1,1
b000bgjx88,6,6
b000bhonau,5,5
b000bhonf0,1,1
b000bi1z6y,2,2
b000bi7mam,10,10
b000bk30w4,1,1
b000bk43iy,3,3
b000bkc2dc,1,1
b000bkjd8y,2,2
b000bkqhla,2,2
b000bkqsgo,4,4
b000bkxgxm,3,3
b000blc092,2,2
b000bmr82k,9,9
b000bn33dm,2,2
b000bn33fa,12,12
b000bn33fu,8,8
b000bn3ccy,1,1
b000bn6a8c,2,2
b000bn6adm,4,4
b000bn7dlu,9,8
b000bn9iek,3,3
b000bn9ify,2,2
b000bn9ih2,4,4
b000bngql8,1,1
b000bo4wsg,5,5
b000bo54x8,1,1
b000bo58js,4,4
b000bo5akk,1,1
b000bo6gb2,1,1
b000bo6ny2,3,3
b000bo6tqo,1,1
b000bo6tt6,1,1
b000bo7120,1,1
b000bo8ojo,1,1
b000bo8txa,1,1
b000bo8uf2,1,1
b000bo8vre,1,1
b000bo8zio,1,1
b000bo92b8,2,2
b000bo93bm,1,1
b000bo9dyo,4,4
b000bo9f7y,1,1
b000bo9fqu,1,1
b000bo9jrk,1,1
b000bo9kkq,2,2
b000bo9nfi,10,10
b000bo9np8,1,1
b000bo9pa6,4,4
b000bo9tuw,1,1
b000boa1uy,2,2
b000boalp4,1,1
b000boaqmw,3,3
b000boat6u,3,3
b000bob7ru,19,19
b000bob8p6,18,18
b000bobw4s,2,2
b000bobzv8,1,1
b000boc7x8,2,2
b000boca5s,2,2
b000boccla,1,1
b000boce0e,3,3
b000bodvwe,2,2
b000bodw5u,2,2
b000boe8bm,7,7
b000bohuna,1,1
b000boj7fe,1,1
b000boj7yk,1,1
b000boknc0,1,1
b000bp7lw4,3,3
b000bp7mfk,6,6
b000bp7w64,4,4
b000bp7wh8,1,1
b000bp7z48,5,5
b000bpahqg,1,1
b000bpai2y,3,3
b000bpb2ow,2,2
b000bpbvca,2,2
b000bpcwsc,1,1
b000bpda74,1,1
b000bpdb6o,5,5
b000bpdbfu,3,3
b000bpee6u,1,1
b000bpepnw,4,4
b000bpepxc,1,1
b000bpezog,2,2
b000bpezuu,2,2
b000bpf03q,1,1
b000bpf298,1,1
b000bpf4jg,3,3
b000bpgm3s,1,1
b000bpgr56,1,1
b000bphgvu,1,1
b000bphn4a,1,1
b000bphnyu,1,1
b000bpk76g,1,1
b000bpk7gg,2,2
b000bpk8f6,1,1
b000bpn3r6,1,1
b000bpnmze,3,3
b000bpnomu,33,33
b000bpnswq,2,2
b000bpnvak,1,1
b000bptj4m,1,1
b000bptj5q,1,1
b000bpwprk,5,5
b000bq7vv4,1,1
b000bq7vyq,1,1
b000bq7wfe,1,1
b000bq7xcg,1,1
b000bq7yzw,1,1
b000bq81d6,3,3
b000bq8e1a,2,2
b000bq8fkk,1,1
b000bqk0a8,2,2
b000bqk3zu,3,3
b000bqk5ki,2,2
b000bqk62k,1,1
b000bqkbc0,2,2
b000bqkc7y,7,7
b000bqkdaa,1,1
b000bqkgzw,2,2
b000bqkspk,1,1
b000bqkw7o,1,1
b000bql4nu,1,1
b000bql7eg,1,1
b000bqlsze,1,1
b000bqlxv8,3,3
b000bqm05q,2,2
b000bqm1ri,2,2
b000bqmk7y,3,3
b000bqml0a,1,1
b000bqmm9u,1,1
b000bqmmdq,1,1
b000bqmn8u,2,2
b000bqmqku,4,4
b000bqmru4,4,4
b000bqmukq,1,1
b000bqn09q,8,8
b000bqn0nw,6,6
b000bqn8rk,3,3
b000bqo07w,1,1
b000bqo3ii,1,1
b000bqo3p6,1,1
b000bqo41o,3,3
b000bqo8ow,3,3
b000bqorts,1,1
b000bqouiq,1,1
b000bqp0e4,3,3
b000bqp2ym,7,7
b000bqp792,1,1
b000bqpdxc,4,4
b000bqpfas,2,2
b000bqpfia,1,1
b000bqpflw,1,1
b000bqpi5a,1,1
b000bqpxms,1,1
b000bqq2vo,2,2
b000bqq3bs,1,1
b000bqq5iy,1,1
b000bqq7yg,1,1
b000bqqmn2,1,1
b000bqqu52,4,4
b000bqqx1s,1,1
b000bqqzio,1,1
b000bqr0xi,1,1
b000bqr27m,2,2
b000bqr4xe,1,1
b000bqrbo6,2,2
b000bqrgpa,1,1
b000bqrq5a,5,5
b000bqrs5i,1,1
b000bqs4aq,1,1
b000bqsbue,4,4
b000bqsfsm,9,9
b000bqsino,13,13
b000bqt3f6,2,2
b000bqt482,4,4
b000bqt66m,2,2
b000bqt7j8,1,1
b000bqta3q,2,2
b000bqu1es,1,1
b000bqu2ag,3,3
b000bqu4x6,1,1
b000bqu8nc,1,1
b000bqui9g,1,1
b000bqum2y,2,2
b000bqumvu,1,1
b000bquq2u,1,1
b000bquut4,1,1
b000bqwjam,1,1
b000bqwkcy,8,8
b000bqwkva,1,1
b000bqwlbo,1,1
b000bqwn0i,1,1
b000bqwps8,2,2
b000bqwtwa,2,2
b000bqwxeo,1,1
b000bqwxte,1,1
b000bqy7x4,1,1
b000bqy9k0,1,1
b000bqy9xw,9,9
b000bqybl2,6,6
b000bqyboe,2,2
b000bqyg4o,3,3
b000bqyh2u,5,5
b000bqyhsy,5,5
b000bqyj0a,1,1
b000br211i,1,1
b000brcmeo,1,1
b000brh5xm,4,4
b000brhe4m,4,4
b000brjq9s,5,5
b000brjqac,1,1
b000brp2vy,1,1
b000bt8tvm,4,4
b000bujujq,1,1
b000bultke,5,5
b000bvmw3q,1,1
b000bvpvos,2,2
b000bvs0gy,1,1
b000bvs0iw,7,7
b000bvxvzo,4,4
b000bvxw3u,3,3
b000bvxwf8,2,2
b000bvxwfi,5,5
b000bvzbio,1,1
b000bw0y7g,2,2
b000bw3d9w,1,1
b000bw3ejg,2,2
b000bwabtc,2,2
b000bxoghy,14,14
b000byd93u,4,4
b000bz461i,1,1
b000bz46x6,1,1
b000bz6y9a,1,1
b000bz92x0,3,3
b000bz93es,1,1
b000bz960y,1,1
b000bztfws,1,1
b000bzz0b8,1,1
b000bzz35q,1,1
b000c016ag,6,6
b000c0aqvg,1,1
b000c0yr20,1,1
b000c12beu,6,6
b000c13yu0,1,1
b000c14lm0,3,3
b000c14yc2,2,2
b000c2ycdm,1,1
b000c53roy,1,1
b000c55mem,1,1
b000c55sxw,12,12
b000c55t2m,1,1
b000c57s1c,5,5
b000c5c6yg,1,1
b000c5g0ei,1,1
b000c9mxxq,1,1
b000c9q9vi,1,1
b000cbso78,1,1
b000cburku,3,3
b000ccfco0,1,1
b000cciel8,1,1
b000ccint6,1,1
b000ccjbtc,1,1
b000ccntqs,6,6
b000cczq5k,1,1
b000cd3me6,3,3
b000cd5qay,4,4
b000cd6j82,1,1
b000cd8ydk,4,4
b000cd9506,1,1
b000cdav3g,1,1
b000cdbbf8,5,5
b000cdcy1s,1,1
b000cdds4a,6,6
b000ceaxem,1,1
b000cen2oa,3,3
b000ceszds,1,1
b000cfh9vg,1,1
b000cfncks,53,53
b000cfnke6,1,1
b000cfo07m,1,1
b000cfo720,1,1
b000cfq9zs,1,1
b000cg4ojk,1,1
b000cgsg26,1,1
b000choy12,1,1
b000cioj3y,1,1
b000cioj5c,1,1
b000ciqi6a,1,1
b000ckli9u,1,1
b000cklj12,1,1
b000ckm2ke,1,1
b000ckm3ai,1,1
b000ckny6k,1,1
b000ckpzus,1,1
b000ckq2sc,1,1
b000cmd3au,1,1
b000cmd3be,1,1
b000cmd3by,2,2
b000cmfuqk,1,1
b000cmgxxy,1,1
b000cmhkq8,2,2
b000cmhvoy,1,1
b000cmiuwq,1,1
b000cnbstc,1,1
b000cngsg0,1,1
b000cngupo,1,1
b000cnipf2,1,1
b000cnipfc,2,2
b000cnipfm,1,1
b000cnvlt4,3,3
b000co88c6,11,11
b000co9qo0,6,6
b000conufg,2,2
b000coo0p0,1,1
b000covz08,1,1
b000coxr2w,1,1
b000cp2m0y,1,1
b000cp2pg0,13,13
b000cpaomc,1,1
b000cpzyrc,1,1
b000cq6i7g,7,7
b000cqbmae,1,1
b000crbr8u,4,4
b000crdcg0,2,2
b000crdl6q,1,1
b000crfahy,7,7
b000crhm3e,1,1
b000csi8q8,1,1
b000csibco,3,3
b000cskbok,1,1
b000cskhto,2,2
b000csr5ps,7,7
b000cssxn6,5,5
b000csz8h0,1,1
b000cz4eau,1,1
b000cz4hfm,2,2
b000dcn83g,1,1
b000dcomta,3,3
b000dconxa,1,1
b000dcoqoq,2,2
b000dcosxu,2,2
b000den3wa,1,1
b000den4x8,1,1
b000dzbfre,1,1
b000dzbhli,4,4
b000dzbjzm,1,1
b000dzbpjm,14,14
b000dzd2zm,1,1
b000dzd6bc,1,1
b000dzdsii,7,7
b000dzdv76,2,2
b000dzf2q4,4,4
b000dzf46w,1,1
b000dzfwcs,1,1
b000dzfyjy,1,1
b000dzgl1e,1,1
b000dzgody,1,1
b000dzh956,2,2
b000dzh9ew,1,1
b000dzktgc,4,4
b000dzrtry,1,1
b000dzrz4g,1,1
b000e14f56,1,1
b000e1fmna,2,2
b000e21yae,1,1
b000e297fi,2,2
b000e2c8py,1,1
b000e2nfp6,2,2
b000e2yk3c,1,1
b000e32mao,1,1
b000e39mra,1,1
b000e3bxe0,1,1
b000e3du9g,5,5
b000e3duaa,1,1
b000e3dub4,1,1
b000e3fez4,2,2
b000e3fezo,1,1
b000e3fezy,1,1
b000e3ff8a,1,1
b000e3fnby,2,2
b000e44u8k,1,1
b000e4z44o,2,2
b000e5rbb2,1,1
b000e5vise,1,1
b000e5vit8,1,1
b000e5viti,3,3
b000e60u6y,17,17
b000e66a36,2,2
b000e841nu,5,5
b000e9dm16,13,13
b000ealhhg,91,91
b000eanndm,10,10
b000edpqu2,2,2
b000edpr0g,1,1
b000edutmw,18,18
b000ef5ldm,1,1
b000efl8c0,1,1
b000efmmck,3,3
b000efqg4a,8,8
b000eghmjm,1,1
b000ej1cl8,2,2
b000ejlqpu,2,2
b000em6wry,1,1
b000em91fo,3,3
b000em91fy,2,2
b000emb6zc,1,1
b000eojqgg,2,2
b000eq80ne,6,6
b000eqatec,3,3
b000ewdoh0,1,1
b000ewzxgu,2,2
b000f09cea,31,31
b000f2pqkc,2,2
b000f446qa,1,1
b000f4ggy0,4,4
b000f4h6c6,1,1
b000f4oydk,2,2
b000f4oyfs,6,6
b000f4oyhq,3,3
b000f4oyik,2,2
b000f4oyoy,3,3
b000f4soy0,1,1
b000f4sp08,2,2
b000f4sp2g,5,5
b000f4sp30,6,6
b000f4sp3a,3,3
b000f4sp4o,6,6
b000f4sp4y,1,1
b000f4sp6w,35,35
b000f4sp8a,1,1
b000f4sp9e,1,1
b000f4uowk,13,13
b000f4uoxo,1,1
b000f4uoxy,19,19
b000f4uozc,4,4
b000f4up0g,4,4
b000f4up1a,4,4
b000f4up24,6,6
b000f4up2e,1,1
b000f4up6a,7,7
b000f4w1hg,3,3
b000f4w1k8,2,2
b000f4w1ks,1,1
b000f4w1o4,15,15
b000f4w1ps,2,2
b000f4w1qc,1,1
b000f4w1s0,17,17
b000f4wydc,1,1
b000f5hur6,1,1
b000f5hut4,2,2
b000f5ikra,2,2
b000f5x624,1,1
b000f63qi2,8,8
b000f6u5ng,3,3
b000f7rb4q,3,3
b000f898b4,1,1
b000f8r5d2,5,5
b000f8r8ts,1,1
b000f8uepi,1,1
b000f8wutg,1,1
b000f8xf6s,2,2
b000f9wcti,1,1
b000f9wd1a,1,1
b000f9wd74,2,2
b000f9x3d2,1,1
b000fa0bhw,3,3
b000fa201c,5,5
b000fa2fdk,1,1
b000fa2fia,1,1
b000fa2fj4,1,1
b000fa7dd2,1,1
b000fbl2g0,2,2
b000fbt3ti,1,1
b000fbt3v6,1,1
b000fbwx5o,1,1
b000fcep18,2,2
b000fcgsli,1,1
b000fchah4,7,7
b000fciola,1,1
b000fctaqs,1,1
b000fd7z7i,2,2
b000fdzlvk,1,1
b000fe09kw,1,1
b000fe7gxu,10,10
b000ff9igm,2,2
b000ffqfo0,2,2
b000ffrk2g,1,1
b000ffrxeq,1,1
b000ffx07u,1,1
b000ffyy5w,1,1
b000fgdxl2,7,7
b000fgdxlm,2,2
b000fgdxmq,3,3
b000fglrc4,2,2
b000fh88wk,1,1
b000fh9rca,1,1
b000fhbheq,2,2
b000fhbibs,3,3
b000fhcgfa,3,3
b000fidtyg,19,19
b000fifp7k,1,1
b000fij7ga,2,2
b000fjh5sg,1,1
b000fjqwxu,1,1
b000fjzyr0,11,11
b000fk9hh2,1,1
b000fkbyzu,1,1
b000fkdfcu,1,1
b000fkf1i6,1,1
b000fkf80m,17,17
b000fkggoe,1,1
b000fkhlei,1,1
b000fl1zee,2,2
b000flytba,1,1
b000fmk6fw,1,1
b000fmq1tw,3,3
b000fmuesq,1,1
b000fmuj7m,1,1
b000fmupbm,1,1
b000fmuro2,1,1
b000fmus9g,1,1
b000fmuse6,1,1
b000fmusyg,1,1
b000fmut86,1,1
b000fmutg8,1,1
b000fmutoa,1,1
b000fmuttu,1,1
b000fmutuo,1,1
b000fmuu26,1,1
b000fmuu2g,1,1
b000fmuuas,2,2
b000fmuufi,1,1
b000fmuufs,1,1
b000fmuum6,1,1
b000fmuuqc,1,1
b000fmuuqw,1,1
b000fmuv02,1,1
b000fmuvb6,1,1
b000fmuvei,1,1
b000fmuw7o,1,1
b000fmux46,1,1
b000fmuxic,2,2
b000fmwf2y,1,1
b000fmwlr8,7,7
b000fmwma4,2,2
b000fmwne4,1,1
b000fmwnps,1,1
b000fmwns0,2,2
b000fmwnx0,1,1
b000fmwnz8,3,3
b000fmwnzs,4,4
b000fmwo1q,1,1
b000fmwo8o,1,1
b000fmwofm,1,1
b000fmwoxy,1,1
b000fmwpag,1,1
b000fmwpni,1,1
b000fmwpre,1,1
b000fmwqhi,1,1
b000fmwqi2,3,3
b000fmws7q,1,1
b000fmwwls,1,1
b000fmwx1w,1,1
b000fmx4he,2,2
b000fmyai6,1,1
b000fmykm2,1,1
b000fmylcg,1,1
b000fmyonc,1,1
b000fmyosc,2,2
b000fmypko,1,1
b000fmypqs,1,1
b000fmyqbc,1,1
b000fmyqeo,1,1
b000fmyqs0,1,1
b000fmyqxa,1,1
b000fmyr66,1,1
b000fmyr9s,1,1
b000fmyrb6,1,1
b000fmyrhk,1,1
b000fmytd2,2,2
b000fmyxqa,1,1
b000fmyz1i,2,2
b000fmz4i6,1,1
b000fmz4yu,1,1
b000fmz7mo,1,1
b000fn0h46,1,1
b000fn0h9q,1,1
b000fn0mtg,1,1
b000fn0mwi,1,1
b000fn0reg,1,1
b000fn0v6a,1,1
b000fn0v92,1,1
b000fn0vds,1,1
b000fn0vtw,1,1
b000fn0vva,2,2
b000fn0wiw,1,1
b000fn0wkk,1,1
b000fn0wyg,6,6
b000fn0x04,1,1
b000fn0xc2,2,2
b000fn0xig,1,1
b000fn0xiq,1,1
b000fn0xng,1,1
b000fn0xtk,1,1
b000fn0xue,1,1
b000fn0xvi,1,1
b000fn0y8k,1,1
b000fn0yjy,5,5
b000fn0yki,3,3
b000fn0ylc,1,1
b000fn0ylw,1,1
b000fn0ynk,1,1
b000fn0z84,1,1
b000fn0zos,1,1
b000fn10d8,2,2
b000fn13x0,1,1
b000fn14oi,5,5
b000fn15t2,1,1
b000fn166y,1,1
b000fn1gsw,2,2
b000fn1h22,2,2
b000fn1h4a,1,1
b000fn1kmy,1,1
b000fn439g,1,1
b000fn6ko2,1,1
b000fn7z3w,1,1
b000fn896y,1,1
b000fnkky8,1,1
b000fohjy6,2,2
b000fov00u,1,1
b000fov01e,1,1
b000fov0i2,1,1
b000fp0i66,1,1
b000fp83ko,2,2
b000fp8f1g,2,2
b000fp8hsm,5,5
b000fpa8kw,1,1
b000fpakms,2,2
b000fpccsi,1,1
b000fpceb8,1,1
b000fpcgvg,2,2
b000fpd62y,1,1
b000fpdf52,1,1
b000fpdga6,5,5
b000fpdj5i,2,2
b000fpdmgy,1,1
b000fpdmzu,5,5
b000fpdocg,1,1
b000fplxss,12,12
b000fqbbk2,1,1
b000frvuru,7,7
b000fsfco6,30,30
b000fsinm4,2,2
b000fso292,6,6
b000fsovti,3,3
b000fsrvxq,1,1
b000fsrxj8,1,1
b000fsvk2y,1,1
b000ft7r7a,1,1
b000fujd62,5,5
b000fv3xlm,1,1
b000fv90ge,2,2
b000fw43fq,5,5
b000fw7vo6,5,5
b000g33mr4,3,3
b000g6qq7y,1,1
b000g7wrdu,1,1
b000gaobg8,1,1
b000gaqcp6,5,5
b000gaqeek,1,1
b000gas4s4,1,1
b000gas6ci,1,1
b000gas6d2,1,1
b000gas754,1,1
b000gasbq4,2,2
b000gat7v2,1,1
b000gatee2,3,3
b000gati5c,2,2
b000gauw4s,1,1
b000gav206,2,2
b000gav8yg,3,3
b000gax0j2,2,2
b000gax9uc,1,1
b000gaz75w,1,1
b000gb1ejy,1,1
b000gbkeig,1,1
b000gbkex6,1,1
b000gblyda,1,1
b000gbndkm,1,1
b000gcmxp2,1,1
b000gcpxt0,3,3
b000gcrx9i,2,2
b000gd55ug,5,5
b000gd5cxq,6,6
b000gd98g8,2,2
b000gdbbm2,1,1
b000gf9dgg,1,1
b000gfbaeo,1,1
b000gfdf7o,2,2
b000gfdf9c,2,2
b000gfoxr0,1,1
b000gfpoh8,3,3
b000gft7fi,12,12
b000gft7lm,1,1
b000gg7rz4,1,1
b000gg7uag,6,6
b000gghscg,1,1
b000ggodxi,2,2
b000gh70m8,1,1
b000ghdp22,1,1
b000ghhp6e,1,1
b000ghiup4,1,1
b000ghiuqi,1,1
b000ghw0ws,1,1
b000ghwfnm,1,1
b000gjmhoc,1,1
b000gjp7iu,4,4
b000glg822,1,1
b000goswm8,1,1
b000gp05vs,8,8
b000gpm1o2,3,3
b000gqa2m4,1,1
b000gt9dvc,1,1
b000gtil9c,1,1
b000gtquao,1,1
b000gtquh2,1,1
b000gtz9co,1,1
b000gtznyi,1,1
b000gu0gqm,1,1
b000gu74lm,1,1
b000gultl8,1,1
b000gun90w,1,1
b000gun96q,1,1
b000guqbc0,1,1
b000gutcp8,3,3
b000gv2kx8,1,1
b000gwg4qg,2,2
b000gwg4s4,2,2
b000gwkxzy,1,1
b000gzguna,1,1
b000gziblo,1,1
b000gzoxmu,1,1
b000h3evly,1,1
b000h582l2,1,1
b000h5g2q4,1,1
b000h5mn94,1,1
b000h5mw0o,1,1
b000h5mw2w,3,3
b000h5o86k,3,3
b000h5og08,1,1
b000h5ogk8,1,1
b000h5okn6,1,1
b000h5ol30,1,1
b000h5opwm,7,7
b000h5orl6,1,1
b000h5ov3a,2,2
b000h5q3ke,6,6
b000h5q68i,1,1
b000h5qgyw,1,1
b000h5r0zq,1,1
b000h5r5m4,11,11
b000h5rwsg,1,1
b000h5ry5w,1,1
b000h5s4he,1,1
b000h5s5mi,1,1
b000h5sfnw,2,2
b000h5shwg,2,2
b000h5sjga,2,2
b000h5srje,1,1
b000h5t0ko,14,14
b000h5t1pi,7,7
b000h5tab8,1,1
b000h5vmw8,2,2
b000h5vrfk,4,4
b000h5vxi6,1,1
b000h5vz1g,1,1
b000h5w3pi,2,2
b000h5wml8,1,1
b000h5wmxg,1,1
b000h5wox4,1,1
b000h5wqxc,1,1
b000h5wtk2,1,1
b000h5y3ba,1,1
b000h5y6cq,7,7
b000h5yd6k,2,2
b000h5zu7q,1,1
b000h5zzg2,1,1
b000h61yf2,8,8
b000h61yfw,1,1
b000h61z38,1,1
b000h6gtmu,1,1
b000h6ik40,1,1
b000h6ikf4,1,1
b000h6jkb2,3,3
b000h6kf48,1,1
b000h6p1u6,1,1
b000h71rzi,12,12
b000h72hw0,1,1
b000h72s4m,4,4
b000h7mm7u,1,1
b000h9fsgk,2,2
b000h9jhwg,2,2
b000h9jxkw,1,1
b000h9l4w2,1,1
b000h9ldc8,1,1
b000h9m3pe,1,1
b000h9n5vu,1,1
b000h9nbnc,2,2
b000h9nkn8,1,1
b000h9nmc2,1,1
b000h9nw8q,1,1
b000h9nwbi,1,1
b000h9owoe,1,1
b000h9p6hg,1,1
b000h9pg62,1,1
b000h9pg6w,1,1
b000h9ro4y,1,1
b000h9rrc8,1,1
b000h9tkri,1,1
b000hatonc,2,2
b000hbgi5i,3,3
b000hde894,1,1
b000hdf8n4,3,3
b000he59dm,1,1
b000he5av8,8,8
b000he5bk8,1,1
b000he5sug,2,2
b000he5sw4,1,1
b000he7hdm,1,1
b000he8er0,1,1
b000he8ewk,4,4
b000hec3yk,1,1
b000hefcjs,1,1
b000heiw2m,3,3
b000heiy1q,2,2
b000hekr98,1,1
b000heks10,1,1
b000heksaq,7,7
b000heksb0,3,3
b000hekufy,1,1
b000hf5lra,2,2
b000hfekwm,1,1
b000hhlj56,1,1
b000hhlmai,1,1
b000hhm5sg,4,4
b000hhm69o,1,1
b000hho3ek,2,2
b000hhroj6,6,6
b000hhtwnw,1,1
b000hj74n0,1,1
b000hj94zq,4,4
b000hjd6s2,10,10
b000hjd6sc,11,11
b000hjd6tg,1,1
b000hjdelq,11,11
b000hlnhx4,1,1
b000hlwfv4,1,1
b000hm6fg4,2,2
b000hmcaao,5,5
b000hoqtwc,1,1
b000hrzasi,1,1
b000ht8dbc,1,1
b000hvbede,1,1
b000hwb9n8,1,1
b000hwnqlg,1,1
b000hwnsaa,1,1
b000hwnx2i,3,3
b000hwru9u,7,7
b000hxmob8,1,1
b000hym174,1,1
b000hzjfe0,2,2
b000hzku4o,1,1
b000hzmioy,1,1
b000hzohhu,1,1
b000i0bxsu,1,1
b000i0o8im,1,1
b000i0pj8k,3,3
b000i0wty2,1,1
b000i0zrfk,1,1
b000i195oi,1,1
b000i1987w,5,4
b000i198ao,4,4
b000i19dw2,2,2
b000i19hd2,1,1
b000i19hka,5,5
b000i1a8h6,15,15
b000i1apv0,2,2
b000i1aq0a,3,3
b000i1aujc,1,1
b000i1auoc,1,1
b000i1awyk,1,1
b000i1ayfw,1,1
b000i1cblm,1,1
b000i1ccn4,1,1
b000i1cdcy,1,1
b000i1cddi,2,2
b000i1chcu,2,2
b000i1e7nw,2,2
b000i1e8f4,1,1
b000i1e9eo,1,1
b000i1e9f8,1,1
b000i1egzg,2,2
b000i1qaog,1,1
b000i1qbp4,1,1
b000i1qcoe,1,1
b000i1rw9i,1,1
b000i1tfck,4,4
b000i40hxs,1,1
b000i45y90,1,1
b000i55wwi,1,1
b000i5ldvc,17,16
b000i639b8,3,3
b000i639ue,1,1
b000i63a0s,2,2
b000i651a0,2,2
b000i651pk,2,2
b000i66xgg,1,1
b000i68ca6,1,1
b000i68cc4,3,3
b000i68cii,6,6
b000i68csi,1,1
b000i6i5nk,1,1
b000i6i5pi,1,1
b000i6jjhg,1,1
b000i8ndas,6,6
b000i8ypve,1,1
b000i98yxs,1,1
b000iazchs,2,2
b000ibjyz8,1,1
b000ic7zq2,3,3
b000ifcx5w,1,1
b000ifnovy,4,4
b000ig45ne,2,2
b000ijr1uk,1,1
b000ijss52,2,2
b000ijswgc,3,3
b000ijswgw,1,1
b000iju1zw,1,1
b000iju21a,1,1
b000iju26k,1,1
b000ijw7w2,1,1
b000ijxxne,5,5
b000ijxxxo,1,1
b000ijyrk2,1,1
b000ijyrqq,1,1
b000iknwn4,2,2
b000ila7cm,1,1
b000ilg0xc,7,7
b000ilg0xm,2,2
b000ilg1ig,1,1
b000ilhvw6,1,1
b000ilhw7u,1,1
b000iljzn4,2,2
b000iljzru,1,1
b000illnb6,2,2
b000illnd4,1,1
b000illniy,1,1
b000illnj8,1,1
b000illnl6,4,4
b000illnvg,1,1
b000imhw9m,2,2
b000io6ovm,1,1
b000itd3ra,46,46
b000ixpypa,7,7
b000iykkv2,1,1
b000iykl34,4,4
b000iykl3o,4,4
b000iyo97i,10,10
b000iyowr0,4,4
b000iyqb1u,7,7
b000izayw6,1,1
b000ize7we,10,10
b000izwboa,2,2
b000izwbxg,2,2
b000izwbya,1,1
b000izy4ww,6,6
b000izy4ze,3,3
b000izz5gg,1,1
b000izzcuk,1,1
b000j005ro,2,2
b000j017hq,1,1
b000j02kcw,1,1
b000j0c6zs,1,1
b000j151nq,1,1
b000j1ft4w,111,111
b000j1hsbo,1,1
b000j2c4j4,1,1
b000j2di2q,8,8
b000j2fky0,6,6
b000j3k5bm,2,2
b000j45kbg,1,1
b000j4k016,2,2
b000jccudy,1,1
b000jcomwq,1,1
b000jcslpa,1,1
b000jd6jvc,2,2
b000jeq4ck,13,13
b000jfl7rg,4,4
b000jfl8pc,2,2
b000jgqm1q,1,1
b000jgz9a6,1,1
b000jinw3a,4,4
b000jjve7u,3,3
b000jkegw4,1,1
b000jkekvg,1,1
b000jkpczy,1,1
b000jlnz1g,1,1
b000jlnz20,5,5
b000jmw4as,1,1
b000jo6rli,1,1
b000jpgqk4,1,1
b000jqg338,3,3
b000jqn7sc,29,29
b000jt5ike,1,1
b000jv5x34,1,1
b000jwkdoc,1,1
b000jwke2i,3,3
b000jwohhg,1,1
b000k0r7em,1,1
b000k0tcn6,1,1
b000k0tcwc,1,1
b000k0v70w,1,1
b000k0v7ti,3,3
b000k0wouo,1,1
b000k0wqd4,1,1
b000k0wtrc,1,1
b000k1jy7o,2,2
b000k28vya,1,1
b000k2a4vi,1,1
b000k2c53i,1,1
b000k2cwli,1,1
b000k2il1i,1,1
b000k2mbby,1,1
b000k3zhsc,2,2
b000k41epq,13,13
b000k4yzwu,7,7
b000k5os1c,1,1
b000k6kdxs,3,3
b000k6ncvi,1,1
b000k6ndlw,1,1
b000k6ozzu,5,5
b000k6p43c,1,1
b000k6r1o2,1,1
b000k6tsso,1,1
b000k6wzde,1,1
b000k6x2ls,3,3
b000k7pt72,1,1
b000k7tole,1,1
b000k93wlu,3,3
b000kbd768,1,1
b000kbu66w,5,5
b000kcyego,2,2
b000ke2phc,4,4
b000ke4pbq,16,16
b000ke6ies,1,1
b000kezbgy,2,2
b000khbk4s,1,1
b000ki7rey,1,1
b000ki8rfw,1,1
b000ki9lqg,2,2
b000kibub0,1,1
b000kicjyw,1,1
b000kidv8a,1,1
b000kidxem,1,1
b000kidxfg,1,1
b000kie1r0,1,1
b000kihefq,1,1
b000kivou2,6,6
b000kkb1xu,5,5
b000kkig92,1,1
b000kkkdmk,2,2
b000kkkxj8,3,3
b000kkm20q,5,5
b000kkml98,15,14
b000kkmx00,3,3
b000kknf84,1,1
b000kknw50,1,1
b000kkokwe,4,4
b000kkoon4,1,1
b000kkpbfy,4,4
b000kkq9jg,1,1
b000kkqa5o,2,2
b000kkqizg,1,1
b000kkrieg,2,2
b000kksau2,1,1
b000kksavg,2,2
b000kksay8,2,2
b000kkvf4a,1,1
b000kkvkmc,2,2
b000kkvl6c,67,67
b000kkvwl6,4,4
b000kkvyr8,1,1
b000kkw58u,1,1
b000kkw954,1,1
b000kkwvlq,1,1
b000kkx746,1,1
